amount_tsh,date_recorded,funder,installer,basin,subvillage,region,lga,ward,population,public_meeting,recorded_by,scheme_management,permit,construction_year,extraction_type,payment,water_quality,quantity,source,source_class,waterpoint_type,waterpoint_type_group,days_since_recorded
200.0,2011-03-10,Kkkt,Commu,Lake Nyasa,Lupumbwe,Iringa,Makete,Lupila,0,True,GeoData Consultants Ltd,VWC,False,00s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,999
0.0,2011-07-26,Danida,Other,Lake Victoria,Shanga,Kagera,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,False,Unknown,other - play pump,pay per bucket,soft,dry,spring,groundwater,communal standpipe,communal standpipe,861
0.0,2011-07-28,Hesawa,DWE,Lake Victoria,Kibirizi,Kagera,Karagwe,Kyerwa,0,True,GeoData Consultants Ltd,Other,True,Unknown,other,never pay,soft,enough,shallow well,groundwater,other,other,859
0.0,2013-02-04,Government Of Tanzania,Other,Lake Tanganyika,Kanyamanza A,Kigoma,Kibondo,Mugunzu,80,True,GeoData Consultants Ltd,VWC,False,10s,gravity,unknown,unknown,insufficient,spring,groundwater,improved spring,improved spring,302
30.0,2011-02-27,Other,Other,Wami / Ruvu,Kibadagwe,Pwani,Bagamoyo,Msata,50,True,GeoData Consultants Ltd,WUA,True,00s,ksb,pay per bucket,soft,enough,river,surface,communal standpipe,communal standpipe,1010
0.0,2013-02-24,Government Of Tanzania,DWE,Pangani,Kiruani C,Manyara,Simanjiro,Msitu wa Tembo,150,True,GeoData Consultants Ltd,VWC,True,10s,other,unknown,soft,dry,rainwater harvesting,surface,other,other,282
0.0,2011-04-16,Other,Other,Rufiji,Danida,Mbeya,Mbarali,Igurusi,0,True,GeoData Consultants Ltd,WUA,True,Unknown,gravity,never pay,coloured,seasonal,river,surface,communal standpipe,communal standpipe,962
0.0,2011-07-09,Government Of Tanzania,DWE,Lake Victoria,Kaburala A,Kagera,Karagwe,Ihanda,0,True,GeoData Consultants Ltd,Other,True,Unknown,gravity,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,communal standpipe,878
0.0,2011-07-29,Other,Hesawa,Lake Victoria,Isesa,Mwanza,Kwimba,Kikubiji,0,True,GeoData Consultants Ltd,VWC,True,Unknown,afridev,never pay,soft,enough,machine dbh,groundwater,hand pump,hand pump,858
0.0,2012-10-03,Other,Other,Lake Victoria,Zunzuli,Shinyanga,Shinyanga Rural,Salawe,0,True,GeoData Consultants Ltd,WUG,True,Unknown,swn 80,never pay,soft,dry,shallow well,groundwater,hand pump,hand pump,426
0.0,2013-02-04,Danida,Other,Lake Tanganyika,Nyangwa B,Kigoma,Kibondo,Bunyambo,350,True,GeoData Consultants Ltd,VWC,False,00s,nira/tanira,unknown,soft,insufficient,shallow well,groundwater,hand pump,hand pump,302
2800.0,2011-03-17,Government Of Tanzania,Commu,Rufiji,Mji Mwema,Iringa,Makete,Mfumbi,0,True,GeoData Consultants Ltd,WUA,True,90s,gravity,pay annually,soft,enough,spring,groundwater,communal standpipe,communal standpipe,992
0.0,2011-03-17,Other,Other,Internal,Chemch,Dodoma,Bahi,Lamaiti,0,True,GeoData Consultants Ltd,VWC,True,Unknown,nira/tanira,never pay,soft,enough,shallow well,groundwater,hand pump,hand pump,992
0.0,2011-07-05,Other,Other,Lake Nyasa,Logelo,Mbeya,Rungwe,Kyimo,0,True,GeoData Consultants Ltd,VWC,Unknown,Unknown,gravity,never pay,soft,insufficient,spring,groundwater,communal standpipe,communal standpipe,882
0.0,2011-07-28,Hesawa,Other,Lake Victoria,Buhingo,Mwanza,Missungwi,Usagara,0,Unknown,GeoData Consultants Ltd,VWC,False,Unknown,other,never pay,salty,dry,shallow well,groundwater,other,other,859
0.0,2011-03-02,Other,RWE,Rufiji,Kidimu,Morogoro,Kilombero,Mofu,100,True,GeoData Consultants Ltd,Other,True,90s,other,never pay,soft,insufficient,shallow well,groundwater,hand pump,hand pump,1007
0.0,2011-08-20,Government Of Tanzania,DWE,Lake Tanganyika,Mabamba,Mwanza,Geita,Kaseme,0,True,GeoData Consultants Ltd,VWC,True,Unknown,nira/tanira,never pay,soft,insufficient,shallow well,groundwater,hand pump,hand pump,836
0.0,2011-07-07,Other,Other,Lake Victoria,Ngorogoro,Kagera,Misenyi,Bugorora,0,True,GeoData Consultants Ltd,VWC,True,Unknown,nira/tanira,never pay,soft,seasonal,shallow well,groundwater,hand pump,hand pump,880
600.0,2013-01-27,Other,DWE,Lake Tanganyika,Matiazo A,Kigoma,Kigoma Rural,Simbo,172,True,GeoData Consultants Ltd,WUG,True,00s,gravity,pay monthly,soft,enough,river,surface,communal standpipe multiple,communal standpipe,310
0.0,2011-08-07,Other,Other,Lake Victoria,Bunkango,Kagera,Bukoba Urban,Nishambya,0,True,GeoData Consultants Ltd,VWC,False,Unknown,gravity,never pay,soft,enough,spring,groundwater,improved spring,improved spring,849
0.0,2013-02-12,Other,Other,Ruvuma / Southern Coast,Raha Leo,Mtwara,Masasi,Chigungu,1,True,GeoData Consultants Ltd,VWC,False,90s,gravity,never pay,soft,dry,spring,groundwater,communal standpipe,communal standpipe,294
0.0,2013-09-02,Danida,DANIDA,Lake Nyasa,Mbawa,Ruvuma,Mbinga,Liuli,86,Unknown,GeoData Consultants Ltd,VWC,True,90s,gravity,unknown,soft,dry,spring,groundwater,communal standpipe,communal standpipe,92
0.0,2013-01-23,Rwssp,DWE,Lake Tanganyika,Nyikoboko Center,Shinyanga,Kahama,Segese,0,True,GeoData Consultants Ltd,Other,True,Unknown,nira/tanira,unknown,milky,seasonal,shallow well,groundwater,hand pump,hand pump,314
0.0,2011-04-09,Other,Other,Rufiji,Mkola,Mbeya,Mbarali,Mapogoro,0,True,GeoData Consultants Ltd,VWC,True,Unknown,gravity,pay monthly,soft,seasonal,river,surface,communal standpipe,communal standpipe,969
50.0,2011-02-26,Other,Other,Wami / Ruvu,Mikuge,Pwani,Bagamoyo,Yombo,80,False,GeoData Consultants Ltd,Company,True,10s,mono,pay per bucket,soft,enough,river,surface,communal standpipe,communal standpipe,1011
0.0,2011-03-23,Government Of Tanzania,RWE,Pangani,Sokoni,Tanga,Korogwe,Mazinde,150,True,GeoData Consultants Ltd,VWC,False,70s,gravity,never pay,soft,enough,river,surface,communal standpipe,communal standpipe,986
4000.0,2013-07-03,Government Of Tanzania,Government,Pangani,Hospitali,Kilimanjaro,Same,Ndungu,240,True,GeoData Consultants Ltd,Water authority,True,80s,gravity,pay annually,soft,enough,river,surface,communal standpipe,communal standpipe,153
0.0,2011-02-23,Other,DWE,Lake Nyasa,Kimelembe Kati,Iringa,Ludewa,Nkomang'ombe,1,True,GeoData Consultants Ltd,VWC,True,90s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,1014
500.0,2011-03-17,Other,Other,Rufiji,Malolo,Iringa,Njombe,Mtwango,120,True,GeoData Consultants Ltd,VWC,True,10s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,992
0.0,2013-01-23,Other,Other,Lake Tanganyika,Kibila,Kigoma,Kigoma Rural,Kalinzi,211,True,GeoData Consultants Ltd,VWC,True,00s,gravity,unknown,soft,enough,spring,groundwater,communal standpipe,communal standpipe,314
500.0,2011-03-24,Other,Other,Rufiji,Msalabani Chini,Morogoro,Kilosa,Kidodi,50,True,GeoData Consultants Ltd,WUG,True,10s,gravity,pay when scheme fails,soft,enough,river,surface,communal standpipe,communal standpipe,985
0.0,2011-08-08,Other,Other,Lake Victoria,Nyaweshi,Mwanza,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,True,Unknown,india mark ii,never pay,soft,insufficient,shallow well,groundwater,hand pump,hand pump,848
0.0,2011-02-27,Other,Other,Rufiji,Nyikanza,Pwani,Rufiji,Ngorongo,1,True,GeoData Consultants Ltd,VWC,False,00s,mono,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,communal standpipe,1010
0.0,2013-02-12,Government Of Tanzania,DWE,Lake Tanganyika,Gezaulole,Kigoma,Kibondo,Kakonko,350,True,GeoData Consultants Ltd,VWC,False,90s,gravity,unknown,soft,insufficient,rainwater harvesting,surface,communal standpipe,communal standpipe,294
0.0,2013-01-17,Other,Other,Lake Tanganyika,Kariba,Kigoma,Kasulu,Kitanga,4520,True,GeoData Consultants Ltd,Water authority,False,90s,nira/tanira,never pay,soft,enough,shallow well,groundwater,hand pump,hand pump,320
0.0,2011-08-15,Kkkt,KKKT,Lake Rukwa,Iziwira,Mbeya,Mbozi,Iyula,0,False,GeoData Consultants Ltd,VWC,False,Unknown,nira/tanira,pay when scheme fails,soft,seasonal,shallow well,groundwater,hand pump,hand pump,841
100.0,2013-02-22,Kkkt,KKKT,Pangani,Shuleni,Manyara,Simanjiro,Mererani,200,True,GeoData Consultants Ltd,VWC,True,80s,gravity,pay per bucket,soft,enough,spring,groundwater,communal standpipe multiple,communal standpipe,284
0.0,2013-03-20,Other,Other,Internal,Orkugu,Kilimanjaro,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,True,00s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,258
500.0,2013-03-27,Other,Other,Pangani,Saweni,Kilimanjaro,Same,Hedaru,50,True,GeoData Consultants Ltd,Water authority,True,10s,gravity,pay monthly,soft,insufficient,spring,groundwater,communal standpipe,communal standpipe,251
0.0,2011-03-30,Other,Commu,Internal,Mlemu,Dodoma,Dodoma Urban,Mbalawala,0,True,GeoData Consultants Ltd,VWC,False,Unknown,mono,pay per bucket,soft,dry,machine dbh,groundwater,communal standpipe multiple,communal standpipe,979
0.0,2011-08-13,Other,DWE,Lake Rukwa,Kindumba,Rukwa,Sumbawanga Rural,Mtowisa,350,True,GeoData Consultants Ltd,VWC,False,00s,nira/tanira,never pay,soft,enough,shallow well,groundwater,hand pump,hand pump,843
300.0,2011-03-10,Other,DWE,Rufiji,Kidatu B,Morogoro,Kilombero,Kidatu,107,True,GeoData Consultants Ltd,Company,True,90s,gravity,pay monthly,soft,enough,river,surface,communal standpipe,communal standpipe,999
0.0,2013-02-10,Danida,DANIDA,Ruvuma / Southern Coast,Sekondari,Ruvuma,Tunduru,Nandembo,1,True,GeoData Consultants Ltd,VWC,False,10s,gravity,pay when scheme fails,soft,enough,river,surface,communal standpipe,communal standpipe,296
30.0,2011-02-24,Other,Other,Wami / Ruvu,Chasimba,Pwani,Bagamoyo,Yombo,15,False,GeoData Consultants Ltd,Parastatal,True,10s,mono,pay per bucket,soft,enough,river,surface,communal standpipe,communal standpipe,1013
2000.0,2013-02-05,Other,Other,Lake Tanganyika,Kishengezi B,Kigoma,Kasulu,Muhinda,950,True,GeoData Consultants Ltd,Water authority,False,90s,gravity,pay annually,soft,enough,spring,groundwater,improved spring,improved spring,301
50.0,2013-03-13,Other,0,Wami / Ruvu,Kwa Kweka,Dar es Salaam,Temeke,Mji Mwema,56,True,GeoData Consultants Ltd,WUG,False,00s,mono,pay per bucket,salty,insufficient,machine dbh,groundwater,communal standpipe,communal standpipe,265
0.0,2013-01-25,Other,Other,Ruvuma / Southern Coast,Dodoma,Mtwara,Tandahimba,Maundo,560,True,GeoData Consultants Ltd,Water Board,True,80s,submersible,never pay,soft,dry,machine dbh,groundwater,communal standpipe multiple,communal standpipe,312
0.0,2013-02-07,Other,Other,Lake Tanganyika,Mpenvyi,Kigoma,Kibondo,Busagara,180,True,GeoData Consultants Ltd,VWC,False,00s,gravity,unknown,soft,enough,spring,groundwater,improved spring,improved spring,299
0.0,2011-04-08,Government Of Tanzania,Government,Lake Rukwa,Gengeni,Mbeya,Chunya,Kambikatoto,0,True,GeoData Consultants Ltd,VWC,True,Unknown,afridev,never pay,soft,enough,shallow well,groundwater,hand pump,hand pump,970
0.0,2013-03-18,Other,Other,Pangani,Ngumbaru A,Kilimanjaro,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,True,00s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,260
0.0,2011-07-18,Other,Other,Lake Victoria,Ruhuba,Kagera,Ngara,Rulenge,0,True,GeoData Consultants Ltd,VWC,False,Unknown,gravity,never pay,soft,enough,spring,groundwater,other,other,869
12000.0,2013-02-25,Other,DWE,Lake Nyasa,Ifugwa,Ruvuma,Songea Rural,Mahanje,0,True,GeoData Consultants Ltd,VWC,True,00s,gravity,pay annually,soft,enough,river,surface,communal standpipe,communal standpipe,281
200.0,2011-03-14,Other,Other,Rufiji,Minazini,Morogoro,Kilosa,Mikumi,250,True,GeoData Consultants Ltd,VWC,True,00s,swn 80,pay monthly,soft,seasonal,shallow well,groundwater,hand pump,hand pump,995
0.0,2013-01-31,Other,Other,Ruvuma / Southern Coast,Mwenge,Mtwara,Masasi,Lulindi,106,True,GeoData Consultants Ltd,VWC,True,00s,gravity,never pay,soft,enough,spring,groundwater,communal standpipe,communal standpipe,306
5000.0,2011-02-25,Other,Other,Wami / Ruvu,Dengwa,Pwani,Kibaha,Soga,4,True,GeoData Consultants Ltd,Parastatal,True,10s,mono,pay monthly,soft,insufficient,river,surface,communal standpipe,communal standpipe,1012
20.0,2011-02-28,Government Of Tanzania,RWE,Wami / Ruvu,Mtunge,Morogoro,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,False,70s,gravity,pay per bucket,soft,insufficient,river,surface,communal standpipe,communal standpipe,1009
200.0,2011-03-01,Other,DWE,Rufiji,Mbagula Chini,Morogoro,Ulanga,Vigoi,65,True,GeoData Consultants Ltd,Water Board,True,00s,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,1008
50.0,2013-02-17,Other,Other,Ruvuma / Southern Coast,Kihimika B,Mtwara,Mtwara Rural,Mahurunga,450,True,GeoData Consultants Ltd,VWC,True,00s,submersible,pay per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,communal standpipe,289
0.0,2013-02-16,Other,DWE,Lake Victoria,Busumabwi,Mwanza,Magu,Nkungulu,0,False,GeoData Consultants Ltd,WUG,False,Unknown,swn 80,other,soft,enough,shallow well,groundwater,hand pump,hand pump,290
0.0,2013-01-19,Other,Other,Ruvuma / Southern Coast,Nachiungwe,Lindi,Liwale,Liwale B,250,Unknown,GeoData Consultants Ltd,VWC,True,80s,nira/tanira,unknown,soft,dry,shallow well,groundwater,hand pump,hand pump,318
200.0,2013-06-03,Government Of Tanzania,DWE,Pangani,Langidare,Arusha,Arusha Rural,Sokoni II,200,True,GeoData Consultants Ltd,VWC,True,00s,gravity,pay monthly,soft,insufficient,spring,groundwater,communal standpipe,communal standpipe,183
0.0,2011-03-24,World Bank,Other,Wami / Ruvu,,Dodoma,Kongwa,Iduo,0,True,GeoData Consultants Ltd,VWC,False,Unknown,submersible,pay per bucket,salty,dry,machine dbh,groundwater,communal standpipe multiple,communal standpipe,985
0.0,2012-10-18,Other,Hesawa,Lake Victoria,Makao,Mara,Tarime,Turwa,2050,False,GeoData Consultants Ltd,Other,True,90s,afridev,unknown,soft,insufficient,shallow well,groundwater,hand pump,hand pump,411
0.0,2011-07-05,Hesawa,DWE,Lake Victoria,Mkulwa,Kagera,Karagwe,Kihanga,0,True,GeoData Consultants Ltd,VWC,True,Unknown,nira/tanira,never pay,soft,enough,shallow well,groundwater,hand pump,hand pump,882
0.0,2011-03-05,Government Of Tanzania,DWE,Pangani,Mangula,Tanga,Lushoto,Mbaramo,1,True,GeoData Consultants Ltd,VWC,True,00s,gravity,never pay,soft,enough,spring,groundwater,communal standpipe,communal standpipe,1004
0.0,2012-10-09,Rwssp,DWE,Internal,Mwangwika,Shinyanga,Kishapu,Mwakipoya,0,True,GeoData Consultants Ltd,WUG,False,Unknown,other,unknown,soft,insufficient,shallow well,groundwater,other,other,420
5.0,2013-03-13,Other,Other,Pangani,Masinonda,Kilimanjaro,Hai,Masama Kusini,15,True,GeoData Consultants Ltd,Water Board,True,90s,gravity,pay per bucket,soft,enough,spring,groundwater,communal standpipe,communal standpipe,265
0.0,2011-04-05,Other,DWE,Internal,Luvai B,Dodoma,Kondoa,Masange,0,True,GeoData Consultants Ltd,VWC,False,Unknown,gravity,pay monthly,soft,enough,spring,groundwater,communal standpipe,communal standpipe,973
300.0,2013-02-17,Other,Other,Pangani,Mkongea,Kilimanjaro,Mwanga,Kwakoa,160,True,GeoData Consultants Ltd,VWC,False,90s,gravity,pay monthly,soft,insufficient,spring,groundwater,communal standpipe,communal standpipe,289
0.0,2011-03-04,Other,DWE,Rufiji,Changalawe,Iringa,Njombe,Luduga,350,True,GeoData Consultants Ltd,WUA,True,70s,gravity,never pay,soft,enough,river,surface,communal standpipe multiple,communal standpipe,1005
0.0,2011-03-09,Government Of Tanzania,DWE,Wami / Ruvu,Mgudeni,Morogoro,Mvomero,Mtibwa,1,True,GeoData Consultants Ltd,VWC,True,00s,swn 80,never pay,salty,insufficient,shallow well,groundwater,hand pump,hand pump,1000
0.0,2011-02-26,Other,Other,Wami / Ruvu,Msanga Zalala,Pwani,Kisarawe,Msimbu,200,True,GeoData Consultants Ltd,Other,False,10s,india mark ii,never pay,salty,enough,machine dbh,groundwater,hand pump,hand pump,1011
50.0,2013-02-01,Other,Other,Ruvuma / Southern Coast,Nanyati,Mtwara,Mtwara Rural,Mayanga,200,True,GeoData Consultants Ltd,Other,True,00s,india mark ii,pay per bucket,soft,enough,machine dbh,groundwater,hand pump,hand pump,305
0.0,2011-03-05,Other,DWE,Rufiji,Stendi,Iringa,Njombe,Kifanya,15,True,GeoData Consultants Ltd,VWC,False,00s,submersible,never pay,soft,insufficient,spring,groundwater,communal standpipe,communal standpipe,1004
0.0,2011-07-25,Danida,Other,Lake Nyasa,Mwakaliobi,Mbeya,Kyela,Ipande,0,True,GeoData Consultants Ltd,VWC,True,Unknown,gravity,never pay,soft,enough,spring,groundwater,communal standpipe,communal standpipe,862
0.0,2011-03-18,Government Of Tanzania,DWE,Pangani,Kizungu,Tanga,Lushoto,Mlola,1,True,GeoData Consultants Ltd,VWC,True,70s,gravity,never pay,soft,enough,spring,groundwater,communal standpipe,communal standpipe,991
0.0,2011-03-30,Other,Other,Lake Nyasa,Ibana,Mbeya,Ileje,Chitete,0,True,GeoData Consultants Ltd,VWC,False,Unknown,nira/tanira,unknown,soft,insufficient,shallow well,groundwater,hand pump,hand pump,979
0.0,2011-07-07,Other,DWE,Lake Victoria,Kikunyu,Kagera,Misenyi,Kakunyu,0,True,GeoData Consultants Ltd,VWC,True,Unknown,india mark ii,never pay,soft,insufficient,machine dbh,groundwater,hand pump,hand pump,880
5000.0,2013-02-05,Government Of Tanzania,DWE,Lake Tanganyika,Nyamisale,Kigoma,Kasulu,Muhinda,350,True,GeoData Consultants Ltd,Water authority,False,00s,other,other,soft,dry,spring,groundwater,improved spring,improved spring,301
200.0,2011-03-14,Other,DWE,Rufiji,Mcheken A,Morogoro,Kilombero,Idete,100,True,GeoData Consultants Ltd,Other,True,90s,swn 80,pay monthly,soft,insufficient,shallow well,groundwater,hand pump,hand pump,995
500.0,2011-11-04,Other,DWE,Rufiji,Kati,Iringa,Njombe,Usuka,75,True,GeoData Consultants Ltd,WUA,True,80s,gravity,pay monthly,soft,enough,river,surface,communal standpipe,communal standpipe,760
0.0,2012-11-05,World Vision,Other,Lake Victoria,Kabale,Shinyanga,Maswa,Sukuma,0,True,GeoData Consultants Ltd,Water authority,False,Unknown,gravity,pay monthly,soft,enough,dam,surface,communal standpipe,communal standpipe,393
0.0,2013-03-13,Other,DWE,Pangani,Ngwasei,Arusha,Arusha Rural,Bangata,200,True,GeoData Consultants Ltd,VWC,True,00s,gravity,never pay,soft,enough,spring,groundwater,other,other,265
0.0,2013-02-14,Other,DWE,Lake Tanganyika,Kumhasha,Kigoma,Kibondo,Murungu,350,True,GeoData Consultants Ltd,VWC,False,90s,gravity,unknown,soft,enough,spring,groundwater,communal standpipe multiple,communal standpipe,292
0.0,2011-07-19,Other,Other,Lake Rukwa,Utulivu 2,Rukwa,Nkasi,Chala,1,False,GeoData Consultants Ltd,VWC,False,00s,india mark ii,never pay,salty,enough,machine dbh,groundwater,hand pump,hand pump,868
0.0,2013-03-04,Other,Other,Lake Victoria,Senta,Mara,Serengeti,Manchira,200,Unknown,GeoData Consultants Ltd,Other,True,10s,gravity,unknown,soft,enough,spring,groundwater,communal standpipe multiple,communal standpipe,274
0.0,2013-03-05,Other,Other,Internal,Mapinduzi,Singida,Singida Rural,Ughandi,200,True,GeoData Consultants Ltd,VWC,Unknown,80s,nira/tanira,never pay,soft,insufficient,shallow well,groundwater,hand pump,hand pump,273
500.0,2011-03-01,Other,Other,Rufiji,Maheve,Iringa,Njombe,Njombe Urban,100,True,GeoData Consultants Ltd,VWC,True,00s,gravity,pay monthly,soft,enough,river,surface,communal standpipe,communal standpipe,1008
0.0,2011-03-10,Other,Other,Wami / Ruvu,Msorokelo,Pwani,Mkuranga,Mbezi,150,True,GeoData Consultants Ltd,VWC,False,00s,nira/tanira,never pay,soft,dry,shallow well,groundwater,hand pump,hand pump,999
0.0,2013-02-07,Other,Other,Ruvuma / Southern Coast,Mwindi,Mtwara,Mtwara Rural,Nanguruwe,400,True,GeoData Consultants Ltd,Other,True,80s,other,unknown,soft,insufficient,shallow well,groundwater,other,other,299
0.0,2011-08-10,Hesawa,Other,Lake Victoria,Ibaru,Mwanza,Missungwi,Mwaniko,0,Unknown,GeoData Consultants Ltd,VWC,True,Unknown,swn 80,pay when scheme fails,soft,enough,machine dbh,groundwater,hand pump,hand pump,846
15000.0,2013-03-24,Other,Other,Internal,Buguruni,Arusha,Longido,Namanga,300,True,GeoData Consultants Ltd,VWC,True,00s,gravity,pay per bucket,soft,insufficient,river,surface,communal standpipe multiple,communal standpipe,254
0.0,2011-04-16,Other,Other,Rufiji,Mlangali,Mbeya,Mbarali,Igurusi,0,True,GeoData Consultants Ltd,WUA,True,Unknown,gravity,never pay,coloured,seasonal,river,surface,communal standpipe,communal standpipe,962
0.0,2011-03-18,World Bank,Other,Wami / Ruvu,,Dodoma,Kongwa,Njoge,0,True,GeoData Consultants Ltd,VWC,False,Unknown,submersible,pay per bucket,salty,dry,machine dbh,groundwater,communal standpipe multiple,communal standpipe,991
0.0,2011-03-14,Other,Commu,Wami / Ruvu,,Dodoma,Kongwa,Zoissa,0,True,GeoData Consultants Ltd,VWC,False,Unknown,mono,pay per bucket,salty,dry,machine dbh,groundwater,communal standpipe multiple,communal standpipe,995
